"OBJ.VEGOBJEKT-ID";"OBJ.TYPE-ID";"OBJ.VERSJON";"MET.FØRSTE FOREKOMST";"MET.OPPRETTET DATO";"OBJ.STARTDATO";"OBJ.SLUTTDATO";"OBJ.SIST MODIFISERT";"EGS.BOMSTASJONSTYPE.9390";"EGS.NAVN BOMPENGEANLEGG.10714";"EGS.NAVN BOMSTASJON.1078";"EGS.VEDTATT TIL ÅR.9413";"EGS.LINK TIL BOMSTASJON.10715";"EGS.INNKREVNINGSRETNING.9414";"EGS.BOMSTASJON_ID.9595";"EGS.OPERATØR_ID.11883";"EGS.TAKST LITEN BIL (KR).1820";"EGS.TAKST STOR BIL (KR).1819";"EGS.TIDSDIFFERENSIERT TAKST.9409";"EGS.RUSHTIDSTAKST LITEN BIL (KR).9410";"EGS.RUSHTIDSTAKST STOR BIL (KR).9411";"EGS.RUSHTID MORGEN, FRA.9407";"EGS.RUSHTID MORGEN, TIL.9408";"EGS.RUSHTID ETTERMIDDAG, FRA.9405";"EGS.RUSHTID ETTERMIDDAG, TIL.9406";"EGS.TIMESREGEL.9412";"EGS.TIMESREGEL, VARIGHET (MIN).10952";"EGS.TIMESREGEL, PASSERINGSGRUPPE.10951";"EGS.GRATIS GJENNOMKJØRING VED HC-BRIKKE.9404";"EGS.ETABLERINGSÅR.10271";"EGS.TILLEGGSINFORMASJON.11565";"EGS.PROSJEKTREFERANSE.11051";"EGS.PROSJEKTINTERNOBJEKT_ID.12289";"EGS.EIER.7992";"EGS.VEDLIKEHOLDSANSVARLIG.5799";"EGS.GEOMETRI, PUNKT.4752";"LOK.KOMMUNE";"LOK.KOMMUNENUMMER";"LOK.FYLKE";"LOK.FYLKESNUMMER";"LOK.RIKSVEGRUTE";"LOK.KONTRAKTSOMRÅDE";"VSR.VEGSYSTEMREFERANSE";"VSR.VEGKATEGORI";"VSR.FASE";"VSR.VEGNUMMER";"VSR.STREKNING";"VSR.DELSTREKNING";"VSR.FRA_METER";"VSR.TIL_METER";"LOK.VEGLENKESEKVENSID";"LOK.STARTPOSISJON";"LOK.SLUTTPOSISJON";"LOK.RETNING";"LOK.SIDEPOSISJON";"LOK.KJØREFELT";"LOK.TYPEVEG";"LOK.LENGDE";"REL.FORELDER";"REL.BARN";"GEO.GEOMETRI";"GEO.HØYDEREFERANSE";"GEO.DATAFANGSTDATO";"GEO.DATAFANGSTMETODE";"GEO.NØYAKTIGHET";"GEO.SYNBARHET";"GEO.DATAFANGSTMETODEHØYDE";"GEO.H-NØYAKTIGHET";"GEO.MAX-AVVIK"
"1015973334";"45";"1";"1";"";"2022-07-08";"";"2025-06-16T22:36:40";"Kun manuell";"";"Høydalen-Prestseter-Neto";"";"";"Begge retninger";"";"";"50";"100";"";"";"";"";"";"";"";"";"";"";"Nei";"";"Betaling med Vipps";"";"";"Privat";"Privat";"POINT Z(136720.285 6855011.066 1002.236)";"Lom";"3434";"Innlandet";"34";"";"";"PV1085 S1D1 m34";"Privat veg";"Eksisterende";"1085";"1";"1";"33,839";"33,839";"1014957";"0,01853605";"0,01853605";"";"";"";"enkelBilveg";"0";"";"";"POINT Z(136716.485 6855011.066 952.933)";"";"";"sat";"3";"0";"sat";"5";"-1"
"1015975924";"45";"1";"1";"";"2022-07-11";"";"2025-06-16T22:36:40";"Kun manuell";"";"Hesthagen - Smørli";"";"";"Med metrering";"";"";"50";"100";"Nei";"";"";"";"";"";"";"Ikke timesregel";"";"";"Nei";"";"Betaling kontant og Vipps";"";"";"Privat";"Privat";"POINT Z(179704.45 6867241.162 912.734)";"Lom";"3434";"Innlandet";"34";"";"";"PV1056 S1D1 m798";"Privat veg";"Eksisterende";"1056";"1";"1";"798,027";"798,027";"1014902";"0,98839494";"0,98839494";"";"";"";"enkelBilveg";"0";"";"";"POINT Z(179702.049 6867243.549 864.763)";"";"";"sat";"3";"0";"sat";"5";"-1"
"1015975976";"45";"1";"1";"";"2022-07-11";"";"2025-06-16T22:36:40";"Kun manuell";"";"Hesthagen - Smørli";"";"";"Med metrering";"";"";"50";"100";"Nei";"";"";"";"";"";"";"Ikke timesregel";"";"";"Nei";"";"Betaling kontant og Vipps";"";"";"Privat";"Privat";"POINT Z(179999.939 6861031.375 985.392)";"Lom";"3434";"Innlandet";"34";"";"";"PV1068 S1D1 m139";"Privat veg";"Eksisterende";"1068";"1";"1";"139,47";"139,47";"1014866";"0,0866979";"0,0866979";"";"";"";"enkelBilveg";"0";"";"";"POINT Z(179998.877 6861030.919 938.153)";"";"";"sat";"2";"0";"sat";"4";"-1"
"1015976266";"45";"1";"1";"";"2022-07-11";"";"2025-06-16T22:36:40";"Kun manuell";"";"Hesthaugen - Smørli";"";"";"Med metrering";"";"";"50";"100";"Nei";"";"";"";"";"";"";"Ikke timesregel";"";"";"Nei";"";"Betaling kontant og Vipps";"";"";"Privat";"Privat";"POINT Z(179331.143 6867941.364 937.407)";"Lom";"3434";"Innlandet";"34";"";"";"PV1054 S2D1 m1410";"Privat veg";"Eksisterende";"1054";"2";"1";"1409,694";"1409,694";"1014895";"0,15544721";"0,15544721";"";"";"";"enkelBilveg";"0";"";"";"POINT Z(179327.307 6867939.941 890.321)";"";"";"sat";"3";"0";"sat";"5";"-1"
"1015987009";"45";"1";"1";"";"2022-07-13";"";"2025-06-16T22:36:40";"AutoPASS + automatisk";"";"Visdalsvegen";"";"";"";"";"";"125";"125";"Nei";"";"";"";"";"";"";"Ikke timesregel";"";"";"Nei";"";"";"";"";"Kommune";"Kommune";"POINT Z(152706.397 6854267.231 976.852)";"Lom";"3434";"Innlandet";"34";"";"";"SV4 S1D1 m11333";"Skogsveg";"Eksisterende";"4";"1";"1";"11332,858";"11332,858";"1057175";"0,62793991";"0,62793991";"";"";"";"enkelBilveg";"0";"";"";"POINT Z(152706.741 6854267.026 928.227)";"";"";"sat";"3";"0";"sat";"5";"-1"
"1016011871";"45";"1";"1";"";"2022-07-21";"";"2025-06-16T22:36:40";"Kun manuell";"";"Leirdalen";"";"";"Med metrering";"";"";"110";"110";"Nei";"";"";"";"";"";"";"Ikke timesregel";"";"";"Nei";"";"";"";"";"Privat";"Privat";"POINT Z(139141.958 6854289.779 961.726)";"Lom";"3434";"Innlandet";"34";"";"";"PV1057 S1D1 m1646";"Privat veg";"Eksisterende";"1057";"1";"1";"1645,955";"1645,955";"1014913";"0,11447191";"0,11447191";"";"";"";"enkelBilveg";"0";"";"";"POINT Z(139140.323 6854290.345 913.232)";"";"";"sat";"2";"0";"sat";"4";"-1"
"1016030831";"45";"2";"1";"";"2024-12-03";"";"2025-06-16T22:36:40";"AutoPASS + automatisk";"E16 Eggemoen-Olum";"Kleggerud sør";"";"";"Mot metrering";"5";"100150";"23";"58";"Nei";"";"";"";"";"";"";"Første passering gjelder";"60";"450010";"";"2022";"";"B11811";"";"Stat, Statens vegvesen";"Statens vegvesen";"POINT Z(244269.114 6684988.923 0.162)";"Jevnaker";"3236";"Akershus";"32";"";"30-2E01- Veilys Viken Nord 2021-2026,30-303 Ringerike 2023-2028,30-1E01 Elektrokontrakt Viken 2023-2027,32E01 Elektrodriftskontrakt Akershus 2026-2031";"FV241 S3D1 m81";"Fylkesveg";"Eksisterende";"241";"3";"1";"81,229";"81,229";"3366970";"0,7690075";"0,7690075";"";"";"2";"enkelBilveg";"0";"";"";"POINT Z(244270.161 6684988.263 192.094)";"";"";"ukj";"100";"99";"";"-1";"-1"
"1016030832";"45";"3";"1";"";"2025-10-17";"";"2025-10-28T09:09:41";"AutoPASS + automatisk";"E16 Eggemoen-Olum";"Fv. 2280 Eggemoen";"";"";"Begge retninger";"6";"100150";"23";"58";"Nei";"";"";"";"";"";"";"Ikke timesregel";"";"";"";"2022";"";"";"";"Stat, Statens vegvesen";"Statens vegvesen";"POINT (242476.554 6685423.125)";"Jevnaker";"3236";"Akershus";"32";"";"30-2E01- Veilys Viken Nord 2021-2026,30-1E01 Elektrokontrakt Viken 2023-2027,3202 Romerike Vest og Hadeland 2025,3202 Romerike Vest og Hadeland 2026,3202 Romerike Vest og Hadeland 2027-2030,32E01 Elektrodriftskontrakt Akershus 2026-2031";"FV241 S3D10 m4002";"Fylkesveg";"Eksisterende";"241";"3";"10";"4001,891";"4001,891";"1060678";"0,01595384";"0,01595384";"";"";"";"enkelBilveg";"0";"";"";"POINT Z(242476.517 6685423.157 185.916)";"";"";"ukj";"199";"99";"";"-1";"-1"
"1016030833";"45";"2";"1";"";"2024-12-03";"";"2025-06-16T22:36:40";"AutoPASS + automatisk";"E16 Eggemoen-Olum";"Kleggerud rampe";"";"";"Med metrering";"4";"100150";"23";"58";"Nei";"";"";"";"";"";"";"Første passering gjelder";"60";"450010";"";"2022";"";"B11811";"";"Stat, Statens vegvesen";"Statens vegvesen";"POINT (244509.055 6685187.39)";"Jevnaker";"3236";"Akershus";"32";"RUTE2B";"9106 Gjøvik og Romerike 2022 - 2027,9165 Stor Oslo Trafikksignalanlegg 2023-2028,9152 Innlandet veglys 2021-2026,05E01 Elektro og automasjon Oppland 2021-2025,EK9163 25-30 Drift og vedlikehold elektro (SRO)";"EV16 S49D1 m1965 KD4 m83";"Europaveg";"Eksisterende";"16";"49";"1";"83,097";"83,097";"3306449";"0,19539011";"0,19539011";"WITH";"";"";"rampe";"0";"";"";"POINT Z(244508.866 6685186.976 183.345)";"";"";"ukj";"100";"99";"";"-1";"-1"
"1016030834";"45";"2";"1";"";"2024-12-03";"";"2025-06-16T22:36:40";"AutoPASS + automatisk";"E16 Eggemoen-Olum";"E16 Olum";"";"";"Begge retninger";"1";"100150";"64";"160";"Nei";"";"";"";"";"";"";"Ikke timesregel";"";"";"";"2022";"";"B11811";"";"Stat, Statens vegvesen";"Statens vegvesen";"POINT Z(250449.131 6689086.5 0.171)";"Jevnaker";"3236";"Akershus";"32";"RUTE2B";"9106 Gjøvik og Romerike 2022 - 2027,9165 Stor Oslo Trafikksignalanlegg 2023-2028,9152 Innlandet veglys 2021-2026,05E01 Elektro og automasjon Oppland 2021-2025,EK9163 25-30 Drift og vedlikehold elektro (SRO)";"EV16 S50D1 m3716";"Europaveg";"Eksisterende";"16";"50";"1";"3715,966";"3715,966";"3306403";"0,64965035";"0,64965035";"WITH";"";"1,2,3,4";"kanalisertVeg";"0";"";"";"POINT Z(250449.522 6689086.489 337.776)";"";"";"ukj";"100";"99";"";"-1";"-1"
"1016030835";"45";"2";"1";"";"2024-12-03";"";"2025-06-16T22:36:40";"AutoPASS + automatisk";"E16 Eggemoen-Olum";"Kleggerud nord";"";"";"Med metrering";"3";"100150";"23";"58";"Nei";"";"";"";"";"";"";"Første passering gjelder";"60";"450010";"";"2022";"";"B11811";"";"Stat, Statens vegvesen";"Statens vegvesen";"POINT Z(244454.653 6685210.347 0.162)";"Jevnaker";"3236";"Akershus";"32";"";"0202 Romerike Vest og Hadeland 2021,30-2E01- Veilys Viken Nord 2021-2026,30-1E01 Elektrokontrakt Viken 2023-2027,3202 Romerike Vest og Hadeland 2025,3202 Romerike Vest og Hadeland 2026,3202 Romerike Vest og Hadeland 2027-2030,32E01 Elektrodriftskontrakt Akershus 2026-2031";"FV241 S3D1 m358";"Fylkesveg";"Eksisterende";"241";"3";"1";"358,485";"358,485";"3306409";"0,67426291";"0,67426291";"WITH";"";"1";"enkelBilveg";"0";"";"";"POINT Z(244454.72 6685210.579 185.333)";"";"";"ukj";"100";"99";"";"-1";"-1"
"1016030836";"45";"2";"1";"";"2024-12-03";"";"2025-10-27T15:26:36";"AutoPASS + automatisk";"E16 Eggemoen-Olum";"Fv. 2280 Olum";"";"";"Begge retninger";"2";"100150";"23";"58";"Nei";"";"";"";"";"";"";"Ikke timesregel";"";"";"";"2022";"";"B11811";"";"Stat, Statens vegvesen";"Statens vegvesen";"POINT Z(251015.506 6689669.742 0.171)";"Jevnaker";"3236";"Akershus";"32";"";"30-2E01- Veilys Viken Nord 2021-2026,30-1E01 Elektrokontrakt Viken 2023-2027,3202 Romerike Vest og Hadeland 2025,3202 Romerike Vest og Hadeland 2026,3202 Romerike Vest og Hadeland 2027-2030,32E01 Elektrodriftskontrakt Akershus 2026-2031";"FV241 S4D1 m7057";"Fylkesveg";"Eksisterende";"241";"4";"1";"7056,914";"7056,914";"3306433";"0,57485654";"0,57485654";"WITH";"";"1,2";"enkelBilveg";"0";"";"";"POINT Z(251015.442 6689669.489 387.616)";"";"";"ukj";"100";"99";"";"-1";"-1"
"1016035023";"45";"3";"1";"";"2025-01-02";"";"2025-06-16T22:36:40";"AutoPASS + automatisk";"Fv. 659 Nordøyvegen";"Fv. 659 Nordøyvegen";"";"";"Begge retninger";"1";"100125";"177";"531";"Nei";"";"";"";"";"";"";"Ikke timesregel";"";"";"Nei";"2022";"";"";"";"Fylkeskommune";"Fylkeskommune";"POINT (52560.563 6969925.031)";"Haram";"1580";"Møre og Romsdal";"15";"";"1500 Ålesund 2020-2025,E1550 Elektrokontrakt Møre og Romsdal,1500 Ålesund 2025-2030,1547 Rekkverkskontrakt 2024-2027";"FV659 S3D1 m140";"Fylkesveg";"Eksisterende";"659";"3";"1";"140,194";"140,194";"3256668";"0,05860352";"0,05860352";"";"";"";"enkelBilveg";"0";"";"";"POINT Z(52560.491 6969925.081 4.489)";"";"";"ukj";"199";"99";"";"-1";"-1"
"1016036095";"45";"3";"1";"";"2025-04-03";"";"2025-06-16T22:36:40";"AutoPASS + automatisk";"Bypakke Ålesund";"Olsvika";"";"";"Begge retninger";"5";"100147";"30";"60";"";"";"";"";"";"";"";"Første passering gjelder";"60";"911111";"Ja";"2022";"";"";"";"Stat, Statens vegvesen";"Statens vegvesen";"POINT Z(55729.234 6956482.205 43.325)";"Ålesund";"1508";"Møre og Romsdal";"15";"RUTE4B";"9452 Elektrokontrakt Møre og Romsdal 2022-2027,9404 Sunnmøre og Indre Romsdal,9481 Rekkverk Trøndelag og Møre og Romsdal 2023-2024,9404 Sunnmøre og Indre Romsdal 2023-2028 vegnett fra 1.9.2025";"EV39 S32D1 m9168 KD1 m296";"Europaveg";"Eksisterende";"39";"32";"1";"296,008";"296,008";"248930";"0,88321877";"0,88321877";"";"";"";"rampe";"0";"";"";"POINT Z(55729.235 6956482.164 43.34)";"";"";"ukj";"100";"99";"";"-1";"-1"
"1016036096";"45";"3";"1";"";"2025-01-02";"";"2025-06-16T22:36:40";"AutoPASS + automatisk";"Bypakke Ålesund";"Klipra";"";"";"Begge retninger";"1";"100147";"30";"60";"";"";"";"";"";"";"";"Første passering gjelder";"60";"911111";"Ja";"2022";"";"";"";"Stat, Statens vegvesen";"Statens vegvesen";"POINT (45953.861 6957808.767)";"Ålesund";"1508";"Møre og Romsdal";"15";"";"1500 Ålesund 2020-2025,E1550 Elektrokontrakt Møre og Romsdal,1500 Ålesund 2025-2030,1547 Rekkverkskontrakt 2024-2027";"FV6214 S1D1 m1573";"Fylkesveg";"Eksisterende";"6214";"1";"1";"1572,946";"1572,946";"249424";"0,69539735";"0,69539735";"";"";"";"enkelBilveg";"0";"";"";"POINT Z(45952.973 6957802.884 18.229)";"";"";"ukj";"199";"99";"";"-1";"-1"
"1016036097";"45";"3";"1";"";"2025-01-02";"";"2025-08-27T23:08:54";"AutoPASS + automatisk";"Bypakke Ålesund";"Volsdalen";"";"";"Begge retninger";"2";"100147";"30";"60";"";"";"";"";"";"";"";"Første passering gjelder";"60";"911111";"Ja";"2022";"";"";"";"Stat, Statens vegvesen";"Statens vegvesen";"POINT (46920.085 6957535.309)";"Ålesund";"1508";"Møre og Romsdal";"15";"RUTE6D";"9452 Elektrokontrakt Møre og Romsdal 2022-2027,9404 Sunnmøre og Indre Romsdal,9481 Rekkverk Trøndelag og Møre og Romsdal 2023-2024,9404 Sunnmøre og Indre Romsdal 2023-2028 vegnett fra 1.9.2025";"EV136 S1D1 m3098";"Europaveg";"Eksisterende";"136";"1";"1";"3097,604";"3097,604";"248950";"0,70139682";"0,70139682";"";"";"";"enkelBilveg";"0";"";"";"POINT Z(46921.513 6957541.561 7.16)";"";"";"ukj";"199";"99";"";"-1";"-1"
"1016036098";"45";"3";"1";"";"2025-01-02";"";"2025-06-16T22:36:40";"AutoPASS + automatisk";"Bypakke Ålesund";"Blindheimsbreivika";"";"";"";"11";"100147";"30";"60";"";"";"";"";"";"";"";"Første passering gjelder";"60";"911111";"Ja";"2022";"";"";"";"Stat, Statens vegvesen";"Statens vegvesen";"POINT (54851.839 6954065.368)";"Ålesund";"1508";"Møre og Romsdal";"15";"";"1500 Ålesund 2020-2025,E1550 Elektrokontrakt Møre og Romsdal,1500 Ålesund 2025-2030,1547 Rekkverkskontrakt 2024-2027";"FV6210 S1D1 m1615";"Fylkesveg";"Eksisterende";"6210";"1";"1";"1615,074";"1615,074";"249421";"0,59519426";"0,59519426";"";"";"";"enkelBilveg";"0";"";"";"POINT Z(54861.234 6954067.539 35.625)";"";"";"ukj";"199";"99";"";"-1";"-1"
"1016036099";"45";"3";"1";"";"2025-01-02";"";"2025-06-16T22:36:40";"AutoPASS + automatisk";"Bypakke Ålesund";"Moa";"";"";"Begge retninger";"8";"100147";"30";"60";"";"";"";"";"";"";"";"Første passering gjelder";"60";"911111";"Ja";"2022";"";"";"";"Stat, Statens vegvesen";"Statens vegvesen";"POINT (54912.054 6956421.681)";"Ålesund";"1508";"Møre og Romsdal";"15";"";"1500 Ålesund 2020-2025,E1550 Elektrokontrakt Møre og Romsdal,1500 Ålesund 2025-2030,1547 Rekkverkskontrakt 2024-2027";"FV534 S1D10 m108";"Fylkesveg";"Eksisterende";"534";"1";"10";"108,116";"108,116";"249674";"0,42905818";"0,42905818";"";"";"";"enkelBilveg";"0";"";"";"POINT Z(54913.549 6956432.953 37.917)";"";"";"ukj";"199";"99";"";"-1";"-1"
"1016036100";"45";"3";"1";"";"2025-01-02";"";"2025-06-16T22:36:40";"AutoPASS + automatisk";"Bypakke Ålesund";"Elvebakken";"";"";"Begge retninger";"9";"100147";"30";"60";"";"";"";"";"";"";"";"Første passering gjelder";"60";"911111";"Ja";"2022";"";"";"";"Stat, Statens vegvesen";"Statens vegvesen";"POINT (55123.485 6955424.984)";"Ålesund";"1508";"Møre og Romsdal";"15";"";"1500 Ålesund 2020-2025,E1550 Elektrokontrakt Møre og Romsdal,1500 Ålesund 2025-2030,1547 Rekkverkskontrakt 2024-2027";"FV6216 S1D1 m87";"Fylkesveg";"Eksisterende";"6216";"1";"1";"87,445";"87,445";"249425";"0,02720424";"0,02720424";"";"";"";"enkelBilveg";"0";"";"";"POINT Z(55118.089 6955425.676 22.37)";"";"";"ukj";"199";"99";"";"-1";"-1"
"1016036102";"45";"3";"1";"";"2025-01-02";"";"2025-06-16T22:36:40";"AutoPASS + automatisk";"Bypakke Ålesund";"Breivika";"";"";"Begge retninger";"7";"100147";"30";"60";"";"";"";"";"";"";"";"Første passering gjelder";"60";"911111";"Ja";"2022";"";"";"";"Stat, Statens vegvesen";"Statens vegvesen";"POINT (54980.675 6956250.804)";"Ålesund";"1508";"Møre og Romsdal";"15";"RUTE6D";"9452 Elektrokontrakt Møre og Romsdal 2022-2027,9404 Sunnmøre og Indre Romsdal,9481 Rekkverk Trøndelag og Møre og Romsdal 2023-2024,9404 Sunnmøre og Indre Romsdal 2023-2028 vegnett fra 1.9.2025";"EV136 S2D1 m277";"Europaveg";"Eksisterende";"136";"2";"1";"277,256";"277,256";"248945";"0,44637301";"0,44637301";"";"";"";"enkelBilveg";"0";"";"";"POINT Z(54976.092 6956247.212 44.148)";"";"";"ukj";"199";"99";"";"-1";"-1"
"1016036103";"45";"3";"1";"";"2025-04-03";"";"2025-06-16T22:36:40";"AutoPASS + automatisk";"Bypakke Ålesund";"Olsvika";"";"";"Begge retninger";"5";"100147";"30";"60";"";"";"";"";"";"";"";"Første passering gjelder";"60";"911111";"Ja";"2022";"";"";"";"Stat, Statens vegvesen";"Statens vegvesen";"POINT (55728.289 6956473.454)";"Ålesund";"1508";"Møre og Romsdal";"15";"RUTE4B";"9452 Elektrokontrakt Møre og Romsdal 2022-2027,9404 Sunnmøre og Indre Romsdal,9481 Rekkverk Trøndelag og Møre og Romsdal 2023-2024,9404 Sunnmøre og Indre Romsdal 2023-2028 vegnett fra 1.9.2025";"EV39 S32D1 m9168 KD2 m36";"Europaveg";"Eksisterende";"39";"32";"1";"35,634";"35,634";"248929";"0,21238785";"0,21238785";"";"";"";"rampe";"0";"";"";"POINT Z(55728.619 6956477.791 43.306)";"";"";"ukj";"199";"99";"";"-1";"-1"
"1016036104";"45";"4";"1";"";"2025-01-26";"";"2025-08-27T23:08:54";"AutoPASS + automatisk";"Bypakke Ålesund";"Hatlaåsen";"";"";"Begge retninger";"4";"100147";"30";"60";"";"";"";"";"";"";"";"Første passering gjelder";"60";"911111";"Ja";"2022";"";"";"";"Stat, Statens vegvesen";"Statens vegvesen";"POINT (52355.772 6956072.205)";"Ålesund";"1508";"Møre og Romsdal";"15";"RUTE6D";"9452 Elektrokontrakt Møre og Romsdal 2022-2027,9404 Sunnmøre og Indre Romsdal,9481 Rekkverk Trøndelag og Møre og Romsdal 2023-2024,9404 Sunnmøre og Indre Romsdal 2023-2028 vegnett fra 1.9.2025";"EV136 S1D1 m9461";"Europaveg";"Eksisterende";"136";"1";"1";"9461,324";"9461,324";"248948";"0,97206909";"0,97206909";"";"";"";"enkelBilveg";"0";"";"";"POINT Z(52357.991 6956066.341 40.47)";"";"";"ukj";"199";"99";"";"-1";"-1"
"1016036105";"45";"3";"1";"";"2025-01-02";"";"2025-06-16T22:36:40";"AutoPASS + automatisk";"Bypakke Ålesund";"Brusdalsvegen";"";"";"Begge retninger";"12";"100147";"30";"60";"";"";"";"";"";"";"";"Første passering gjelder";"60";"911111";"Ja";"2022";"";"";"";"Stat, Statens vegvesen";"Statens vegvesen";"POINT (58998.453 6956758.949)";"Ålesund";"1508";"Møre og Romsdal";"15";"";"1500 Ålesund 2020-2025,E1550 Elektrokontrakt Møre og Romsdal,1500 Ålesund 2025-2030,1547 Rekkverkskontrakt 2024-2027";"FV5948 S2D1 m890";"Fylkesveg";"Eksisterende";"5948";"2";"1";"889,749";"889,749";"249662";"0,55722176";"0,55722176";"";"";"";"enkelBilveg";"0";"";"";"POINT Z(58997.745 6956755.004 29.521)";"";"";"ukj";"199";"99";"";"-1";"-1"
"1016036106";"45";"3";"1";"";"2025-04-03";"";"2025-06-16T22:36:40";"AutoPASS + automatisk";"Bypakke Ålesund";"Ytterholen";"";"";"Begge retninger";"6";"100147";"30";"60";"";"";"";"";"";"";"";"Første passering gjelder";"60";"911111";"Ja";"2022";"";"";"";"Stat, Statens vegvesen";"Statens vegvesen";"POINT (55744.217 6956350.356)";"Ålesund";"1508";"Møre og Romsdal";"15";"RUTE4B";"9452 Elektrokontrakt Møre og Romsdal 2022-2027,9404 Sunnmøre og Indre Romsdal,9481 Rekkverk Trøndelag og Møre og Romsdal 2023-2024,9404 Sunnmøre og Indre Romsdal 2023-2028 vegnett fra 1.9.2025";"EV39 S32D1 m9168 KD3 m62";"Europaveg";"Eksisterende";"39";"32";"1";"61,853";"61,853";"248928";"0,52970582";"0,52970582";"";"";"";"rampe";"0";"";"";"POINT Z(55748.769 6956346.455 48.022)";"";"";"ukj";"199";"99";"";"-1";"-1"
"1016036107";"45";"3";"1";"";"2025-01-02";"";"2025-06-16T22:36:40";"AutoPASS + automatisk";"Bypakke Ålesund";"Liljedahlen";"";"";"Begge retninger";"10";"100147";"30";"60";"";"";"";"";"";"";"";"Første passering gjelder";"60";"911111";"Ja";"2022";"";"";"";"Stat, Statens vegvesen";"Statens vegvesen";"POINT (55319.083 6955282.358)";"Ålesund";"1508";"Møre og Romsdal";"15";"";"1500 Ålesund 2020-2025,E1550 Elektrokontrakt Møre og Romsdal,1500 Ålesund 2025-2030,1547 Rekkverkskontrakt 2024-2027";"FV6210 S1D1 m158";"Fylkesveg";"Eksisterende";"6210";"1";"1";"157,901";"157,901";"249420";"0,78687543";"0,78687543";"";"";"";"enkelBilveg";"0";"";"";"POINT Z(55321.798 6955287.209 21.573)";"";"";"ukj";"199";"99";"";"-1";"-1"
"1016036108";"45";"3";"1";"";"2025-04-03";"";"2025-06-16T22:36:40";"AutoPASS + automatisk";"Bypakke Ålesund";"Ytterholen";"";"";"Begge retninger";"6";"100147";"30";"60";"";"";"";"";"";"";"";"Første passering gjelder";"60";"911111";"Ja";"2022";"";"";"";"Stat, Statens vegvesen";"Statens vegvesen";"POINT Z(55750.814 6956342.273 47.911)";"Ålesund";"1508";"Møre og Romsdal";"15";"RUTE4B";"9452 Elektrokontrakt Møre og Romsdal 2022-2027,9404 Sunnmøre og Indre Romsdal,9481 Rekkverk Trøndelag og Møre og Romsdal 2023-2024,9404 Sunnmøre og Indre Romsdal 2023-2028 vegnett fra 1.9.2025";"EV39 S32D1 m9168 KD4 m58";"Europaveg";"Eksisterende";"39";"32";"1";"58,03";"58,03";"248931";"0,16435041";"0,16435041";"";"";"";"rampe";"0";"";"";"POINT Z(55750.813 6956342.271 47.927)";"";"";"ukj";"100";"99";"";"-1";"-1"
"1016036968";"45";"4";"1";"";"2024-12-03";"";"2025-06-16T22:36:40";"AutoPASS + automatisk";"E6 Ulsberg-Melhus";"FV 6612 Hofstad";"";"https://www.vegamot.no";"Begge retninger";"2";"100148";"33";"65";"Nei";"";"";"";"";"";"";"Ikke timesregel";"";"";"Nei";"2022";"";"";"";"Stat, Nye Veier";"Nye Veier";"POINT (263334.704 7022803.268)";"Melhus";"5028";"Trøndelag";"50";"RUTE6A";"9401 Trondheim 2020-2025 (f.o.m. 01.09.2023),9451 Elektrokontrakt Trøndelag 2022-2026,NV_005 FORELØPIG 2021-2024,DK 9405 Trøndelag sør,9451 Elektrokontrakt Trøndelag 2026-2031";"EV6 S72D1 m1282 KD2 m535";"Europaveg";"Eksisterende";"6";"72";"1";"534,838";"534,838";"3403129";"0,56166251";"0,56166251";"";"";"";"rampe";"0";"";"";"POINT Z(263316.513 7022807.25 18.287)";"";"";"ukj";"199";"99";"";"-1";"-1"
"1016036969";"45";"3";"1";"";"2024-12-03";"";"2025-06-16T22:36:40";"AutoPASS + automatisk";"E6 Ulsberg-Melhus";"E6 Søberg";"";"https://www.vegamot.no";"Begge retninger";"1";"100148";"45";"91";"Nei";"";"";"";"";"";"";"Ikke timesregel";"";"";"Nei";"2022";"";"";"";"Stat, Nye Veier";"Nye Veier";"POINT (263428.028 7023216.772)";"Melhus";"5028";"Trøndelag";"50";"RUTE6A";"9401 Trondheim 2020-2025 (f.o.m. 01.09.2023),9451 Elektrokontrakt Trøndelag 2022-2026,NV_005 FORELØPIG 2021-2024,DK 9405 Trøndelag sør,9451 Elektrokontrakt Trøndelag 2026-2031";"EV6 S72D1 m2273";"Europaveg";"Eksisterende";"6";"72";"1";"2272,531";"2272,531";"3293702";"0,13243787";"0,13243787";"";"";"";"kanalisertVeg";"0";"";"";"POINT Z(263414.234 7023222.532 12.611)";"";"";"ukj";"199";"99";"";"-1";"-1"
